timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1595393103.148,-125.488,-37.598,-31.250,-3.418,0.000,0
1595393103.152,-138.184,-35.645,-37.109,8.789,0.000,0
1595393103.156,-13.184,-27.832,-9.766,11.230,0.000,0
1595393103.160,27.344,-28.809,-4.395,0.977,0.000,0
1595393103.164,-95.703,-35.156,-20.996,-4.883,0.000,0
1595393103.168,-162.109,-32.715,-22.949,-0.977,0.000,0
1595393103.172,-57.617,-31.738,-12.695,-7.324,0.000,0
1595393103.176,25.391,-36.133,-16.113,-9.766,0.000,0
1595393103.180,-62.012,-37.598,-28.809,-8.301,0.000,0
1595393103.183,-159.668,-36.133,-28.320,-9.277,0.000,0
1595393103.187,-88.379,-32.715,-19.531,-13.184,0.000,0
1595393103.191,26.367,-31.250,-18.555,-9.766,0.000,0
1595393103.195,-18.555,-35.156,-26.367,-1.953,0.000,0
1595393103.199,-145.020,-34.180,-26.367,-9.277,0.000,0
1595393103.203,-126.953,-31.738,-25.391,-20.996,0.000,0
1595393103.207,1.953,-32.715,-24.902,-14.648,0.000,0
1595393103.211,1.953,-33.691,-29.297,-9.277,0.000,0
1595393103.215,-125.488,-36.621,-28.320,-7.812,0.000,0
1595393103.219,-150.391,-37.109,-30.762,-4.883,0.000,0
1595393103.223,-30.762,-33.203,-25.391,-7.324,0.000,0
1595393103.226,22.461,-28.809,-22.461,-9.277,0.000,0
1595393103.230,-86.914,-32.715,-26.855,-5.371,0.000,0
1595393103.234,-161.621,-38.574,-35.156,-7.812,0.000,0
1595393103.238,-63.477,-40.039,-32.715,-15.137,0.000,0
1595393103.242,26.855,-42.969,-28.809,-18.555,0.000,0
1595393103.246,-50.781,-41.504,-26.367,-10.742,0.000,0
1595393103.250,-149.902,-42.969,-27.832,0.977,0.000,0
1595393103.254,-86.426,-42.969,-31.250,-12.207,0.000,0
1595393103.258,28.809,-36.621,-27.344,-19.043,0.000,0
1595393103.262,-4.395,-31.738,-22.949,-10.742,0.000,0
1595393103.266,-124.512,-33.691,-26.855,-12.207,0.000,0
1595393103.269,-115.234,-34.180,-34.668,-18.066,0.000,0
1595393103.273,13.184,-33.203,-25.879,-18.066,0.000,0
1595393103.277,23.926,-36.133,-23.438,-15.625,0.000,0
1595393103.281,-100.586,-37.598,-31.738,-11.230,0.000,0
1595393103.285,-138.184,-39.062,-36.133,-8.301,0.000,0
1595393103.289,-20.996,-39.062,-21.973,0.977,0.000,0
1595393103.293,42.480,-38.086,-12.207,-0.977,0.000,0
1595393103.297,-66.895,-37.598,-17.578,-13.184,0.000,0
1595393103.301,-152.832,-40.039,-28.320,-13.184,0.000,0
1595393103.305,-60.059,-39.062,-19.531,-11.230,0.000,0
1595393103.308,41.504,-36.621,-13.672,-8.789,0.000,0
1595393103.312,-24.414,-38.086,-26.855,-2.441,0.000,0
1595393103.316,-135.254,-36.621,-37.109,0.000,0.000,0
1595393103.320,-80.566,-32.715,-28.320,-6.348,0.000,0
1595393103.324,57.617,-30.762,-20.020,-3.418,0.000,0
1595393103.328,34.668,-31.250,-27.344,4.883,0.000,0
1595393103.332,-102.539,-32.227,-36.133,7.812,0.000,0
1595393103.336,-103.516,-28.809,-37.598,-3.906,0.000,0
1595393103.340,26.367,-27.832,-26.367,-15.625,0.000,0
1595393103.344,56.641,-32.227,-29.785,-13.672,0.000,0
1595393103.348,-51.270,-33.203,-27.344,-3.906,0.000,0
1595393103.351,-95.703,-30.273,-24.414,2.930,0.000,0
1595393103.355,11.230,-29.297,-20.996,2.930,0.000,0
1595393103.359,84.961,-28.320,-23.926,1.953,0.000,0
1595393103.363,-13.672,-26.855,-22.461,7.324,0.000,0
1595393103.367,-116.211,-27.832,-25.391,3.906,0.000,0
1595393103.371,-33.691,-31.250,-28.320,0.000,0.000,0
1595393103.375,73.242,-33.203,-24.902,8.301,0.000,0
1595393103.379,3.906,-31.738,-22.949,-0.977,0.000,0
1595393103.383,-111.816,-28.320,-17.578,-3.906,0.000,0
1595393103.387,-74.219,-30.273,-12.695,1.953,0.000,0
1595393103.391,50.293,-29.785,-17.090,5.371,0.000,0
1595393103.394,38.574,-25.391,-13.184,1.465,0.000,0
1595393103.398,-91.797,-27.344,-10.742,-4.883,0.000,0
1595393103.402,-102.539,-31.738,-18.555,-9.766,0.000,0
1595393103.406,14.160,-39.551,-17.578,-20.020,0.000,0
1595393103.410,51.270,-42.480,-20.020,-21.973,0.000,0
1595393103.414,-52.734,-43.945,-20.996,-17.578,0.000,0
1595393103.418,-106.934,-47.852,-31.738,-14.648,0.000,0
1595393103.422,9.277,-41.504,-23.926,-14.648,0.000,0
1595393103.426,91.797,-36.621,-14.648,-15.625,0.000,0
1595393103.430,-8.789,-36.621,-14.648,-15.625,0.000,0
1595393103.433,-123.535,-41.992,-28.320,-14.160,0.000,0
1595393103.437,-49.805,-40.039,-23.438,-14.160,0.000,0
1595393103.441,61.523,-34.180,-12.695,-14.648,0.000,0
1595393103.445,0.000,-37.109,-25.879,-10.742,0.000,0
1595393103.449,-117.676,-37.598,-35.156,-11.230,0.000,0
1595393103.453,-95.215,-33.691,-27.344,-16.602,0.000,0
1595393103.457,23.926,-29.785,-12.207,-13.672,0.000,0
1595393103.461,18.555,-33.203,-19.043,-10.742,0.000,0
1595393103.465,-104.980,-35.156,-25.391,-6.348,0.000,0
1595393103.469,-121.094,-36.621,-26.367,-4.395,0.000,0
1595393103.473,0.977,-41.016,-21.973,-10.254,0.000,0
1595393103.476,49.316,-41.504,-27.344,-14.160,0.000,0
1595393103.480,-69.336,-44.434,-40.039,-14.160,0.000,0
1595393103.484,-134.277,-45.898,-41.504,-19.531,0.000,0
1595393103.488,-24.902,-39.551,-25.879,-18.555,0.000,0
1595393103.492,62.012,-42.480,-24.414,-16.113,0.000,0
1595393103.496,-27.832,-50.293,-35.645,-9.766,0.000,0
1595393103.500,-126.465,-44.434,-35.156,-18.066,0.000,0
1595393103.504,-59.082,-39.062,-28.809,-22.461,0.000,0
1595393103.508,48.340,-43.457,-28.809,-15.137,0.000,0
1595393103.512,2.441,-46.875,-31.738,-15.625,0.000,0
1595393103.516,-119.629,-45.410,-27.832,-6.348,0.000,0
1595393103.519,-102.051,-43.945,-35.645,-8.789,0.000,0
1595393103.523,29.297,-42.969,-37.598,-6.348,0.000,0
1595393103.527,38.086,-42.480,-35.645,-3.906,0.000,0
1595393103.531,-90.820,-38.574,-40.527,-11.719,0.000,0
1595393103.535,-121.094,-35.156,-49.316,-16.113,0.000,0
1595393103.539,10.742,-34.180,-48.828,-16.113,0.000,0
1595393103.543,75.684,-32.227,-41.992,-10.254,0.000,0
1595393103.547,-27.344,-35.645,-35.645,-8.301,0.000,0
1595393103.551,-92.285,-42.480,-44.434,-12.695,0.000,0
1595393103.555,8.301,-43.457,-36.133,-10.742,0.000,0
1595393103.558,101.074,-39.062,-25.391,-1.465,0.000,0
1595393103.562,20.996,-36.133,-20.020,0.977,0.000,0
1595393103.566,-87.891,-39.551,-28.320,-4.395,0.000,0
1595393103.570,-26.855,-44.922,-39.062,-5.371,0.000,0
1595393103.574,104.980,-38.574,-20.508,-3.906,0.000,0
1595393103.578,74.707,-35.645,-13.672,-8.789,0.000,0
1595393103.582,-54.199,-35.645,-24.902,-4.395,0.000,0
1595393103.586,-47.363,-39.551,-35.156,1.465,0.000,0
1595393103.590,86.426,-42.969,-19.531,9.277,0.000,0
1595393103.594,112.793,-38.086,-19.531,19.531,0.000,0
1595393103.598,-15.137,-36.133,-37.109,6.836,0.000,0
1595393103.601,-67.871,-32.715,-40.527,-6.348,0.000,0
1595393103.605,50.781,-27.344,-23.438,0.000,0.000,0
1595393103.609,125.977,-24.414,-18.555,0.000,0.000,0
1595393103.613,16.602,-26.855,-37.109,-14.160,0.000,0
1595393103.617,-75.195,-35.645,-47.852,-21.484,0.000,0
1595393103.621,19.043,-31.738,-25.879,-16.113,0.000,0
1595393103.625,122.559,-27.344,-17.578,-14.160,0.000,0
1595393103.629,50.293,-32.227,-27.344,-19.043,0.000,0
1595393103.633,-73.730,-34.180,-36.621,-20.996,0.000,0
1595393103.637,-33.691,-34.668,-40.039,-27.344,0.000,0
1595393103.641,92.773,-35.156,-30.273,-26.367,0.000,0
1595393103.644,70.801,-33.691,-31.738,-19.531,0.000,0
1595393103.648,-52.246,-33.203,-34.180,-17.090,0.000,0
1595393103.652,-52.734,-33.691,-28.809,-10.254,0.000,0
1595393103.656,65.430,-31.738,-22.461,-10.254,0.000,0
1595393103.660,91.797,-34.668,-29.297,-18.066,0.000,0
1595393103.664,-44.922,-35.156,-31.738,-17.578,0.000,0
1595393103.668,-111.328,-27.344,-27.344,-3.906,0.000,0
1595393103.672,7.812,-26.855,-23.926,-10.742,0.000,0
1595393103.676,86.426,-35.645,-27.344,-21.484,0.000,0
1595393103.680,-14.160,-33.203,-22.949,-11.719,0.000,0
1595393103.683,-111.816,-29.297,-29.297,-3.418,0.000,0
1595393103.687,-35.156,-32.227,-29.785,-9.277,0.000,0
1595393103.691,69.824,-30.273,-22.461,-13.672,0.000,0
1595393103.695,20.020,-24.414,-19.531,-2.930,0.000,0
1595393103.699,-83.008,-22.949,-28.320,-0.977,0.000,0
1595393103.703,-56.152,-28.809,-38.574,-9.277,0.000,0
1595393103.707,68.848,-33.691,-31.250,-0.977,0.000,0
1595393103.711,63.477,-35.645,-23.438,-1.953,0.000,0
1595393103.715,-68.359,-38.574,-23.438,-10.742,0.000,0
1595393103.719,-84.473,-36.621,-25.879,-7.324,0.000,0
1595393103.723,31.738,-32.715,-16.602,-3.906,0.000,0
1595393103.726,72.754,-28.809,-6.348,2.441,0.000,0
1595393103.730,-41.504,-34.180,-15.137,10.254,0.000,0
1595393103.734,-98.145,-34.668,-35.645,1.953,0.000,0
1595393103.738,16.113,-34.180,-25.879,-6.348,0.000,0
1595393103.742,92.773,-36.133,-18.066,-7.324,0.000,0
1595393103.746,-1.465,-35.156,-22.949,-4.883,0.000,0
1595393103.750,-99.609,-35.156,-38.086,0.000,0.000,0
1595393103.754,-25.391,-34.180,-35.645,-6.348,0.000,0
1595393103.758,84.473,-33.691,-26.367,-10.254,0.000,0
1595393103.762,34.180,-38.086,-35.645,-3.906,0.000,0
1595393103.766,-89.844,-44.434,-51.270,2.930,0.000,0
1595393103.769,-72.266,-43.457,-41.504,-8.789,0.000,0
1595393103.773,54.688,-34.668,-28.320,-12.207,0.000,0
1595393103.777,49.805,-33.203,-35.645,-8.789,0.000,0
1595393103.781,-83.008,-36.621,-38.086,-21.973,0.000,0
1595393103.785,-106.445,-40.527,-44.922,-23.926,0.000,0
1595393103.789,11.719,-43.945,-34.668,-16.602,0.000,0
1595393103.793,62.012,-39.551,-30.762,-8.789,0.000,0
1595393103.797,-45.898,-40.527,-37.109,0.000,0.000,0
1595393103.801,-113.281,-45.898,-44.922,-5.859,0.000,0
1595393103.805,-11.230,-50.293,-39.551,-17.578,0.000,0
1595393103.808,70.312,-49.805,-32.715,-14.648,0.000,0
1595393103.812,-16.113,-44.922,-33.691,-2.930,0.000,0
1595393103.816,-122.070,-43.945,-38.086,-5.371,0.000,0
1595393103.820,-63.965,-45.410,-35.156,-11.719,0.000,0
1595393103.824,57.129,-44.434,-34.180,-12.207,0.000,0
1595393103.828,14.160,-42.969,-37.598,-13.672,0.000,0
1595393103.832,-112.793,-45.410,-33.691,-18.066,0.000,0
1595393103.836,-93.750,-44.434,-31.738,-17.090,0.000,0
1595393103.840,32.227,-40.527,-26.367,-18.555,0.000,0
1595393103.844,37.109,-41.504,-31.738,-22.461,0.000,0
1595393103.848,-84.961,-47.852,-40.527,-13.184,0.000,0
1595393103.851,-115.723,-49.316,-49.316,-20.996,0.000,0
1595393103.855,6.348,-38.086,-38.574,-25.391,0.000,0
1595393103.859,65.430,-29.297,-26.855,-10.742,0.000,0
1595393103.863,-44.434,-32.227,-32.715,-0.488,0.000,0
1595393103.867,-133.301,-36.621,-50.293,-5.371,0.000,0
1595393103.871,-46.875,-40.039,-57.617,-13.672,0.000,0
1595393103.875,50.293,-37.109,-48.340,-28.320,0.000,0
1595393103.879,-22.949,-37.109,-47.363,-32.715,0.000,0
1595393103.883,-144.043,-42.480,-55.176,-30.273,0.000,0
1595393103.887,-91.309,-41.016,-44.922,-22.949,0.000,0
1595393103.891,42.480,-37.109,-28.809,-18.066,0.000,0
1595393103.894,14.160,-42.969,-41.504,-24.902,0.000,0
1595393103.898,-113.281,-44.434,-52.246,-15.625,0.000,0
1595393103.902,-105.469,-39.551,-45.898,-6.836,0.000,0
1595393103.906,21.484,-37.598,-31.738,-21.973,0.000,0
1595393103.910,46.875,-40.039,-31.738,-20.020,0.000,0
1595393103.914,-69.336,-43.945,-41.504,-5.371,0.000,0
1595393103.918,-120.117,-42.480,-43.457,-6.348,0.000,0
1595393103.922,-9.277,-40.039,-29.297,-9.277,0.000,0
1595393103.926,59.570,-40.527,-26.367,-7.812,0.000,0
1595393103.930,-41.016,-41.504,-38.574,-1.953,0.000,0
1595393103.933,-136.230,-41.016,-47.363,-11.719,0.000,0
1595393103.937,-51.758,-37.109,-34.668,-24.414,0.000,0
1595393103.941,60.547,-38.574,-33.691,-19.531,0.000,0
1595393103.945,1.465,-41.504,-39.551,-16.113,0.000,0
1595393103.949,-114.746,-38.574,-31.738,-14.648,0.000,0
1595393103.953,-70.801,-39.551,-30.762,-20.020,0.000,0
1595393103.957,62.012,-39.062,-31.738,-23.438,0.000,0
1595393103.961,46.875,-39.062,-32.227,-13.184,0.000,0
1595393103.965,-86.426,-42.969,-32.715,-19.531,0.000,0
1595393103.969,-96.680,-45.898,-38.086,-18.066,0.000,0
1595393103.973,19.531,-44.434,-33.203,-17.578,0.000,0
1595393103.976,52.734,-40.039,-32.227,-21.484,0.000,0
1595393103.980,-60.547,-36.621,-23.926,-16.602,0.000,0
1595393103.984,-117.676,-36.621,-24.414,-15.625,0.000,0
1595393103.988,-4.395,-38.574,-27.344,-18.555,0.000,0
1595393103.992,72.754,-37.109,-26.855,-18.555,0.000,0
1595393103.996,-26.855,-35.645,-20.996,-13.672,0.000,0
1595393104.000,-127.441,-39.551,-29.297,-18.066,0.000,0
1595393104.004,-51.758,-39.551,-29.297,-26.855,0.000,0
1595393104.008,65.430,-37.598,-17.090,-26.855,0.000,0
1595393104.012,8.301,-40.527,-19.531,-23.438,0.000,0
1595393104.016,-119.141,-38.574,-35.645,-20.996,0.000,0
1595393104.019,-89.844,-38.574,-36.621,-23.926,0.000,0
1595393104.023,36.621,-39.062,-24.902,-19.531,0.000,0
1595393104.027,31.738,-35.156,-30.273,-23.438,0.000,0
1595393104.031,-101.562,-36.621,-37.109,-30.762,0.000,0
1595393104.035,-126.465,-43.457,-50.293,-25.879,0.000,0
1595393104.039,4.395,-41.504,-40.039,-20.508,0.000,0
1595393104.043,51.758,-39.062,-30.273,-18.066,0.000,0
1595393104.047,-62.012,-41.016,-36.133,-15.625,0.000,0
1595393104.051,-125.488,-40.527,-47.363,-11.230,0.000,0
1595393104.055,-15.625,-33.203,-27.344,-8.301,0.000,0
1595393104.058,76.172,-29.785,-19.531,-14.648,0.000,0
1595393104.062,-17.090,-38.574,-40.527,-17.090,0.000,0
1595393104.066,-131.836,-45.410,-45.898,-20.020,0.000,0
1595393104.070,-62.012,-42.480,-29.785,-10.254,0.000,0
1595393104.074,61.035,-44.922,-19.531,-6.836,0.000,0
1595393104.078,22.461,-46.875,-32.715,-6.836,0.000,0
1595393104.082,-89.355,-37.109,-41.504,2.930,0.000,0
1595393104.086,-70.801,-32.227,-29.785,-4.883,0.000,0
1595393104.090,47.363,-34.180,-18.555,-14.648,0.000,0
1595393104.094,51.758,-35.645,-35.156,-16.113,0.000,0
1595393104.098,-70.312,-38.086,-41.504,-11.230,0.000,0
1595393104.101,-100.586,-36.621,-28.809,-8.789,0.000,0
1595393104.105,8.789,-37.598,-24.414,-7.812,0.000,0
1595393104.109,59.570,-43.457,-31.738,-5.859,0.000,0
1595393104.113,-43.457,-40.527,-31.250,-0.977,0.000,0
1595393104.117,-112.793,-33.203,-25.391,6.836,0.000,0
1595393104.121,-13.184,-31.250,-18.555,15.625,0.000,0
1595393104.125,75.684,-32.715,-26.855,15.625,0.000,0
1595393104.129,-15.625,-31.250,-28.320,3.906,0.000,0
1595393104.133,-112.793,-30.762,-28.809,2.441,0.000,0
1595393104.137,-50.293,-34.668,-31.250,0.977,0.000,0
1595393104.141,58.594,-37.109,-28.320,-7.324,0.000,0
1595393104.144,21.484,-33.203,-20.996,2.441,0.000,0
1595393104.148,-100.098,-33.203,-18.555,8.301,0.000,0
1595393104.152,-94.238,-40.527,-33.203,0.488,0.000,0
1595393104.156,30.273,-41.992,-37.598,-5.859,0.000,0
1595393104.160,49.805,-42.480,-29.297,-9.277,0.000,0
1595393104.164,-74.219,-42.480,-31.738,-3.418,0.000,0
1595393104.168,-117.188,-40.039,-41.016,4.883,0.000,0
1595393104.172,-10.254,-44.922,-34.668,-2.930,0.000,0
1595393104.176,54.199,-42.969,-30.762,-11.719,0.000,0
1595393104.180,-48.340,-42.480,-32.227,-8.301,0.000,0
1595393104.183,-136.230,-48.828,-40.039,-6.836,0.000,0
1595393104.187,-45.898,-47.363,-33.691,-13.184,0.000,0
1595393104.191,56.641,-44.434,-26.367,-15.625,0.000,0
1595393104.195,-5.371,-41.504,-28.320,-10.742,0.000,0
1595393104.199,-117.188,-40.527,-40.039,-7.812,0.000,0
1595393104.203,-75.684,-38.574,-36.133,-11.719,0.000,0
1595393104.207,49.316,-37.109,-17.578,-16.113,0.000,0
1595393104.211,29.785,-38.086,-26.367,-14.648,0.000,0
1595393104.215,-83.008,-34.668,-33.203,-7.812,0.000,0
1595393104.219,-85.938,-27.344,-25.879,-6.348,0.000,0
1595393104.223,28.320,-30.273,-17.578,-9.277,0.000,0
1595393104.226,50.293,-36.133,-26.855,-16.113,0.000,0
1595393104.230,-78.125,-32.227,-35.645,-9.277,0.000,0
1595393104.234,-128.906,-31.738,-34.180,-3.906,0.000,0
1595393104.238,-13.184,-32.715,-24.414,-16.113,0.000,0
1595393104.242,62.012,-34.180,-29.785,-19.531,0.000,0
1595393104.246,-28.320,-39.062,-36.133,-13.184,0.000,0
1595393104.250,-120.117,-35.156,-34.668,-8.301,0.000,0
1595393104.254,-42.969,-27.344,-27.832,1.953,0.000,0
1595393104.258,63.477,-24.902,-18.555,0.488,0.000,0
1595393104.262,-0.488,-28.809,-24.414,-10.742,0.000,0
1595393104.266,-114.258,-26.855,-25.391,-10.254,0.000,0
1595393104.269,-73.730,-27.344,-30.273,-9.766,0.000,0
1595393104.273,44.434,-30.273,-32.715,-14.160,0.000,0
1595393104.277,35.645,-30.273,-31.738,-14.160,0.000,0
1595393104.281,-91.797,-33.203,-30.273,-16.113,0.000,0
1595393104.285,-107.910,-36.133,-34.180,-16.113,0.000,0
1595393104.289,13.672,-36.621,-30.762,-19.531,0.000,0
1595393104.293,50.781,-38.574,-32.227,-32.227,0.000,0
1595393104.297,-62.988,-39.062,-38.086,-37.598,0.000,0
1595393104.301,-122.559,-37.598,-45.410,-29.785,0.000,0
1595393104.305,-15.625,-38.086,-40.527,-20.020,0.000,0
1595393104.308,61.035,-37.109,-33.203,-13.184,0.000,0
1595393104.312,-28.809,-37.109,-35.156,-10.254,0.000,0
1595393104.316,-124.512,-39.062,-44.922,-7.324,0.000,0
1595393104.320,-61.523,-40.527,-47.363,-6.836,0.000,0
1595393104.324,50.781,-37.598,-31.738,-14.160,0.000,0
1595393104.328,-3.418,-38.574,-32.227,-22.949,0.000,0
1595393104.332,-135.742,-44.434,-48.340,-28.809,0.000,0
1595393104.336,-107.910,-44.434,-50.781,-20.996,0.000,0
1595393104.340,16.113,-38.574,-39.062,-25.391,0.000,0
1595393104.344,10.742,-40.527,-42.480,-37.109,0.000,0
1595393104.348,-107.910,-42.480,-47.363,-28.320,0.000,0
1595393104.351,-131.348,-39.062,-37.109,-28.809,0.000,0
1595393104.355,-7.324,-37.598,-22.949,-29.297,0.000,0
1595393104.359,50.293,-35.645,-28.320,-17.090,0.000,0
1595393104.363,-57.617,-39.551,-38.086,-16.113,0.000,0
1595393104.367,-133.301,-43.457,-46.875,-24.902,0.000,0
1595393104.371,-27.344,-39.551,-29.297,-20.508,0.000,0
1595393104.375,73.730,-33.691,-22.461,-12.207,0.000,0
1595393104.379,-5.371,-31.250,-29.785,-4.395,0.000,0
1595393104.383,-110.840,-35.156,-28.809,-10.742,0.000,0
1595393104.387,-56.641,-40.527,-25.391,-20.508,0.000,0
1595393104.391,52.734,-38.086,-22.461,-26.855,0.000,0
1595393104.394,19.043,-39.062,-28.320,-22.949,0.000,0
1595393104.398,-95.215,-38.574,-25.879,-14.648,0.000,0
1595393104.402,-80.078,-37.109,-20.508,-9.766,0.000,0
1595393104.406,39.551,-37.598,-18.066,-15.625,0.000,0
1595393104.410,41.992,-42.480,-25.879,-24.414,0.000,0
1595393104.414,-79.102,-40.527,-23.438,-11.719,0.000,0
1595393104.418,-112.305,-37.109,-23.926,-7.812,0.000,0
1595393104.422,7.812,-39.551,-20.996,-21.484,0.000,0
1595393104.426,75.684,-34.180,-22.949,-19.531,0.000,0
1595393104.430,-38.574,-30.762,-17.090,-21.484,0.000,0
1595393104.433,-132.812,-35.645,-20.020,-20.508,0.000,0
1595393104.437,-40.527,-42.480,-27.832,-28.320,0.000,0
1595393104.441,58.594,-43.457,-29.785,-34.668,0.000,0
1595393104.445,-16.113,-41.992,-20.020,-31.738,0.000,0
1595393104.449,-125.488,-44.922,-25.391,-23.438,0.000,0
1595393104.453,-63.965,-47.363,-27.832,-19.531,0.000,0
1595393104.457,58.105,-43.945,-19.531,-25.879,0.000,0
1595393104.461,29.297,-41.504,-21.973,-26.367,0.000,0
1595393104.465,-95.703,-39.551,-22.461,-22.461,0.000,0
1595393104.469,-94.727,-41.504,-27.344,-18.555,0.000,0
1595393104.473,34.180,-40.039,-18.555,-16.113,0.000,0
1595393104.476,62.500,-32.715,-13.184,-10.742,0.000,0
1595393104.480,-61.523,-32.227,-22.461,-4.883,0.000,0
1595393104.484,-111.328,-33.691,-33.203,-2.441,0.000,0
1595393104.488,5.371,-29.785,-19.043,-6.348,0.000,0
1595393104.492,74.219,-28.320,-4.395,-4.883,0.000,0
1595393104.496,-24.414,-33.691,-16.113,0.977,0.000,0
1595393104.500,-113.770,-36.133,-31.738,-2.930,0.000,0
1595393104.504,-34.180,-36.621,-24.414,-6.348,0.000,0
1595393104.508,71.777,-32.715,-13.672,-11.719,0.000,0
1595393104.512,10.254,-31.250,-21.484,-11.230,0.000,0
1595393104.516,-108.398,-36.133,-36.621,-2.441,0.000,0
1595393104.519,-71.289,-30.762,-29.785,-0.488,0.000,0
1595393104.523,53.223,-26.855,-16.602,-9.766,0.000,0
1595393104.527,40.039,-29.785,-22.949,-11.230,0.000,0
1595393104.531,-87.891,-31.738,-39.062,-2.441,0.000,0
1595393104.535,-107.422,-31.738,-39.062,-2.441,0.000,0
1595393104.539,11.230,-32.227,-30.762,-8.789,0.000,0
1595393104.543,38.574,-36.133,-43.945,-19.043,0.000,0
1595393104.547,-78.613,-41.016,-46.387,-6.348,0.000,0
1595393104.551,-115.723,-43.457,-45.410,-0.977,0.000,0
1595393104.555,-14.648,-40.527,-40.527,-11.719,0.000,0
1595393104.558,56.641,-36.621,-37.109,1.953,0.000,0
1595393104.562,-43.945,-38.574,-35.645,13.184,0.000,0
1595393104.566,-137.207,-39.062,-33.691,0.000,0.000,0
1595393104.570,-52.246,-36.133,-32.227,-3.418,0.000,0
1595393104.574,57.617,-31.738,-31.738,2.441,0.000,0
1595393104.578,-2.441,-38.574,-31.738,4.395,0.000,0
1595393104.582,-121.582,-43.457,-33.691,1.465,0.000,0
1595393104.586,-82.031,-39.062,-36.621,-14.160,0.000,0
1595393104.590,45.898,-40.039,-29.297,-15.625,0.000,0
1595393104.594,45.410,-37.598,-23.926,-9.766,0.000,0
1595393104.598,-79.102,-35.156,-27.832,-8.789,0.000,0
1595393104.601,-97.168,-37.598,-37.598,-11.719,0.000,0
1595393104.605,28.320,-38.086,-34.180,-8.789,0.000,0
1595393104.609,72.266,-31.738,-24.414,-9.766,0.000,0
1595393104.613,-47.363,-35.645,-29.297,-20.996,0.000,0
1595393104.617,-126.465,-44.922,-42.480,-21.973,0.000,0
1595393104.621,-26.855,-41.992,-32.227,-13.672,0.000,0
1595393104.625,57.617,-38.574,-25.391,-15.625,0.000,0
1595393104.629,-29.785,-40.527,-31.250,-15.137,0.000,0
1595393104.633,-130.859,-45.898,-41.504,-16.602,0.000,0
1595393104.637,-57.617,-42.969,-39.551,-23.438,0.000,0
1595393104.641,57.129,-35.156,-26.367,-19.043,0.000,0
1595393104.644,8.301,-37.109,-28.320,-9.277,0.000,0
1595393104.648,-106.934,-38.086,-35.156,-7.324,0.000,0
1595393104.652,-83.984,-34.668,-36.621,-3.906,0.000,0
1595393104.656,41.016,-32.715,-18.555,-3.906,0.000,0
1595393104.660,45.410,-39.062,-17.090,-2.441,0.000,0
1595393104.664,-76.172,-41.992,-27.344,1.465,0.000,0
1595393104.668,-102.051,-41.504,-27.344,-3.906,0.000,0
1595393104.672,18.555,-40.527,-12.207,-6.348,0.000,0
1595393104.676,71.777,-37.109,-14.160,-9.277,0.000,0
1595393104.680,-44.922,-39.551,-29.297,-15.625,0.000,0
1595393104.683,-118.652,-41.992,-30.762,-16.602,0.000,0
1595393104.687,-18.066,-39.062,-22.949,-16.113,0.000,0
1595393104.691,66.895,-33.203,-26.855,-13.184,0.000,0
1595393104.695,-17.090,-33.691,-33.203,-6.348,0.000,0
1595393104.699,-126.953,-39.062,-29.297,-14.160,0.000,0
1595393104.703,-63.477,-40.039,-20.020,-17.578,0.000,0
1595393104.707,67.871,-33.691,-20.020,-8.301,0.000,0
1595393104.711,23.926,-33.203,-38.574,-9.277,0.000,0
1595393104.715,-112.793,-29.785,-34.668,-18.555,0.000,0
1595393104.719,-104.980,-30.762,-28.320,-27.832,0.000,0
1595393104.723,20.020,-32.715,-27.832,-27.344,0.000,0
1595393104.726,27.832,-34.180,-27.344,-28.320,0.000,0
1595393104.730,-90.820,-40.039,-32.715,-25.879,0.000,0
1595393104.734,-122.559,-39.062,-38.086,-18.066,0.000,0
1595393104.738,2.930,-38.574,-29.785,-17.090,0.000,0
1595393104.742,77.637,-40.039,-23.438,-8.301,0.000,0
1595393104.746,-28.809,-37.598,-27.832,-4.395,0.000,0
1595393104.750,-127.441,-39.551,-35.645,-11.230,0.000,0
1595393104.754,-36.133,-40.527,-30.273,-6.836,0.000,0
1595393104.758,69.824,-38.086,-23.438,-5.859,0.000,0
1595393104.762,-7.324,-34.180,-19.531,-7.324,0.000,0
1595393104.766,-121.094,-36.133,-29.785,-3.906,0.000,0
1595393104.769,-72.266,-38.086,-31.738,-7.324,0.000,0
1595393104.773,59.570,-39.551,-22.949,-6.836,0.000,0
1595393104.777,35.156,-41.016,-31.738,-1.953,0.000,0
1595393104.781,-93.262,-40.039,-38.086,-5.371,0.000,0
1595393104.785,-92.285,-39.551,-39.551,-4.395,0.000,0
1595393104.789,31.250,-39.551,-34.180,-8.301,0.000,0
1595393104.793,58.594,-42.480,-32.715,-20.996,0.000,0
1595393104.797,-61.523,-43.457,-39.551,-15.625,0.000,0
1595393104.801,-113.770,-40.527,-45.898,-4.883,0.000,0
1595393104.805,-1.953,-37.598,-34.180,-9.766,0.000,0
1595393104.808,76.660,-32.715,-31.250,-8.301,0.000,0
1595393104.812,-20.996,-32.227,-37.598,-3.906,0.000,0
1595393104.816,-115.234,-39.062,-48.828,-8.789,0.000,0
1595393104.820,-30.762,-39.551,-35.645,-12.695,0.000,0
1595393104.824,83.496,-37.109,-23.438,-8.789,0.000,0
