timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1595390082.510,14.648,-48.828,-37.598,-8.789,0.000,0
1595390082.514,41.992,-48.828,-35.156,-15.137,0.000,0
1595390082.518,-32.715,-49.805,-37.109,-9.766,0.000,0
1595390082.522,-77.637,-51.270,-38.086,-9.277,0.000,0
1595390082.526,-10.742,-51.758,-37.598,-13.672,0.000,0
1595390082.530,55.176,-53.223,-38.086,-6.836,0.000,0
1595390082.534,1.953,-58.105,-39.062,-0.977,0.000,0
1595390082.537,-70.801,-56.641,-39.551,-13.184,0.000,0
1595390082.541,-34.180,-53.223,-40.039,-24.902,0.000,0
1595390082.545,53.711,-50.293,-39.551,-20.996,0.000,0
1595390082.549,26.367,-45.898,-32.227,-17.090,0.000,0
1595390082.553,-67.871,-52.734,-33.691,-20.996,0.000,0
1595390082.557,-59.570,-58.594,-44.434,-29.297,0.000,0
1595390082.561,26.855,-53.711,-42.969,-32.227,0.000,0
1595390082.565,43.945,-46.387,-37.598,-26.367,0.000,0
1595390082.569,-54.688,-46.875,-39.062,-17.578,0.000,0
1595390082.573,-86.426,-47.852,-40.527,-10.742,0.000,0
1595390082.576,2.930,-45.898,-34.180,-13.184,0.000,0
1595390082.580,49.316,-42.969,-30.273,-11.230,0.000,0
1595390082.584,-24.902,-45.898,-35.645,-15.137,0.000,0
1595390082.588,-86.914,-49.805,-42.480,-19.531,0.000,0
1595390082.592,-33.203,-44.922,-36.621,-21.484,0.000,0
1595390082.596,44.434,-41.504,-30.273,-16.113,0.000,0
1595390082.600,6.348,-41.016,-38.086,-9.277,0.000,0
1595390082.604,-73.730,-37.109,-43.945,-7.324,0.000,0
1595390082.608,-39.062,-37.598,-49.316,-9.277,0.000,0
1595390082.612,58.105,-41.504,-50.781,-16.602,0.000,0
1595390082.616,38.086,-38.574,-48.340,-15.625,0.000,0
1595390082.619,-76.660,-37.598,-46.875,-13.184,0.000,0
1595390082.623,-81.543,-45.410,-47.852,-10.742,0.000,0
1595390082.627,25.391,-46.875,-42.480,-4.395,0.000,0
1595390082.631,53.711,-41.992,-41.016,-12.207,0.000,0
1595390082.635,-44.922,-46.387,-46.875,-14.160,0.000,0
1595390082.639,-88.379,-45.410,-45.410,-11.719,0.000,0
1595390082.643,0.488,-40.527,-37.109,-18.555,0.000,0
1595390082.647,49.805,-47.363,-40.527,-24.414,0.000,0
1595390082.651,-19.043,-53.711,-43.945,-15.625,0.000,0
1595390082.655,-82.031,-49.316,-43.457,-3.906,0.000,0
1595390082.659,-27.344,-40.039,-44.434,-9.766,0.000,0
1595390082.662,50.781,-35.645,-41.016,-15.625,0.000,0
1595390082.666,6.348,-39.062,-36.133,-8.301,0.000,0
1595390082.670,-77.637,-45.410,-32.715,-6.348,0.000,0
1595390082.674,-46.875,-47.363,-32.227,-20.020,0.000,0
1595390082.678,41.504,-43.945,-33.203,-17.090,0.000,0
1595390082.682,25.879,-45.410,-38.574,-6.836,0.000,0
1595390082.686,-65.918,-48.828,-42.480,-10.254,0.000,0
1595390082.690,-72.754,-43.945,-42.480,-3.418,0.000,0
1595390082.694,22.949,-42.480,-41.504,2.930,0.000,0
1595390082.698,52.734,-43.945,-37.109,3.418,0.000,0
1595390082.701,-35.156,-44.434,-31.738,3.418,0.000,0
1595390082.705,-77.637,-48.340,-35.156,-4.883,0.000,0
1595390082.709,-3.906,-51.270,-39.551,-10.742,0.000,0
1595390082.713,51.758,-50.293,-43.457,-5.859,0.000,0
1595390082.717,-4.395,-55.664,-48.340,-1.953,0.000,0
1595390082.721,-72.754,-61.035,-45.410,-6.836,0.000,0
1595390082.725,-28.320,-58.105,-38.086,-13.672,0.000,0
1595390082.729,45.898,-53.711,-36.621,-11.230,0.000,0
1595390082.733,3.418,-53.223,-35.156,-9.766,0.000,0
1595390082.737,-83.984,-51.758,-32.715,-15.137,0.000,0
1595390082.741,-57.129,-48.340,-37.109,-8.301,0.000,0
1595390082.744,40.039,-45.410,-37.598,-7.812,0.000,0
1595390082.748,39.062,-47.852,-39.062,-11.230,0.000,0
1595390082.752,-56.641,-54.199,-40.527,-3.906,0.000,0
1595390082.756,-86.914,-54.199,-41.992,-8.789,0.000,0
1595390082.760,6.348,-56.152,-44.922,-12.695,0.000,0
1595390082.764,56.152,-55.176,-36.621,-12.695,0.000,0
1595390082.768,-31.250,-53.711,-29.297,-19.531,0.000,0
1595390082.772,-85.938,-58.105,-31.250,-17.090,0.000,0
1595390082.776,-6.836,-56.152,-32.227,-17.578,0.000,0
1595390082.780,62.012,-50.781,-38.574,-22.949,0.000,0
1595390082.784,1.953,-52.734,-49.316,-13.184,0.000,0
1595390082.787,-79.590,-53.711,-46.387,-9.766,0.000,0
1595390082.791,-37.109,-45.410,-41.016,-6.836,0.000,0
1595390082.795,42.969,-50.781,-43.945,-3.418,0.000,0
1595390082.799,17.090,-55.176,-41.504,-9.766,0.000,0
1595390082.803,-71.289,-50.293,-39.551,1.465,0.000,0
1595390082.807,-57.617,-51.758,-43.457,-5.859,0.000,0
1595390082.811,36.621,-50.293,-42.969,-11.719,0.000,0
1595390082.815,42.480,-49.316,-42.969,-4.883,0.000,0
1595390082.819,-47.852,-47.852,-39.551,-5.859,0.000,0
1595390082.823,-78.125,-48.340,-41.504,-6.836,0.000,0
1595390082.826,19.043,-42.969,-41.992,-12.207,0.000,0
1595390082.830,67.871,-39.551,-41.016,-8.789,0.000,0
1595390082.834,-28.809,-51.270,-42.969,-5.859,0.000,0
1595390082.838,-97.168,-58.594,-43.945,-11.230,0.000,0
1595390082.842,-28.809,-52.246,-37.598,-10.254,0.000,0
1595390082.846,44.922,-48.828,-36.621,-13.672,0.000,0
1595390082.850,-11.719,-56.641,-43.457,-23.926,0.000,0
1595390082.854,-91.797,-58.594,-49.805,-24.414,0.000,0
1595390082.858,-52.246,-54.199,-47.363,-23.438,0.000,0
1595390082.862,34.668,-54.688,-41.016,-23.438,0.000,0
1595390082.866,14.160,-51.758,-40.527,-23.438,0.000,0
1595390082.869,-70.801,-45.898,-34.668,-12.695,0.000,0
1595390082.873,-64.453,-50.781,-33.203,-12.207,0.000,0
1595390082.877,29.297,-52.734,-31.738,-9.277,0.000,0
1595390082.881,45.898,-52.246,-35.645,-4.883,0.000,0
1595390082.885,-47.852,-54.688,-39.062,-10.742,0.000,0
1595390082.889,-74.219,-54.199,-35.645,-6.836,0.000,0
1595390082.893,11.719,-50.293,-33.203,-0.977,0.000,0
1595390082.897,53.711,-48.828,-34.180,-1.953,0.000,0
1595390082.901,-14.648,-51.758,-35.645,-4.395,0.000,0
1595390082.905,-76.660,-50.781,-35.156,-2.441,0.000,0
1595390082.909,-25.391,-47.363,-38.086,-11.719,0.000,0
1595390082.912,45.898,-45.898,-42.480,-18.555,0.000,0
1595390082.916,-3.418,-46.875,-43.457,-11.719,0.000,0
1595390082.920,-76.660,-50.293,-45.410,-11.719,0.000,0
1595390082.924,-41.992,-46.387,-44.922,-17.090,0.000,0
1595390082.928,44.922,-40.527,-46.387,-16.113,0.000,0
1595390082.932,37.109,-45.410,-49.316,-15.625,0.000,0
1595390082.936,-60.059,-50.293,-48.340,-13.184,0.000,0
1595390082.940,-75.195,-45.410,-44.434,-14.648,0.000,0
1595390082.944,20.020,-38.574,-38.574,-21.973,0.000,0
1595390082.948,41.992,-41.504,-39.062,-19.531,0.000,0
1595390082.951,-37.598,-45.898,-46.387,-13.672,0.000,0
1595390082.955,-82.520,-43.945,-50.293,-11.230,0.000,0
1595390082.959,-12.695,-42.480,-48.828,-17.090,0.000,0
1595390082.963,53.223,-45.898,-46.387,-27.832,0.000,0
1595390082.967,-12.695,-48.828,-48.340,-25.391,0.000,0
1595390082.971,-88.867,-51.758,-49.805,-22.461,0.000,0
1595390082.975,-35.645,-52.734,-42.969,-21.484,0.000,0
1595390082.979,49.805,-47.852,-40.527,-14.648,0.000,0
1595390082.983,7.324,-51.270,-43.457,-10.742,0.000,0
1595390082.987,-79.590,-57.129,-43.945,-18.066,0.000,0
1595390082.991,-49.316,-51.270,-41.992,-22.461,0.000,0
1595390082.994,38.086,-44.434,-41.016,-16.602,0.000,0
1595390082.998,32.715,-50.781,-39.062,-9.766,0.000,0
1595390083.002,-55.176,-51.758,-37.109,-2.441,0.000,0
1595390083.006,-81.543,-47.363,-41.992,-5.371,0.000,0
1595390083.010,9.277,-48.340,-41.016,-15.625,0.000,0
1595390083.014,52.734,-45.898,-39.062,-7.812,0.000,0
1595390083.018,-37.598,-49.316,-45.410,-6.836,0.000,0
1595390083.022,-90.820,-54.688,-44.434,-9.277,0.000,0
1595390083.026,-15.137,-51.758,-39.062,-10.254,0.000,0
1595390083.030,54.688,-50.781,-38.574,-10.742,0.000,0
1595390083.034,2.441,-49.805,-39.551,-8.301,0.000,0
1595390083.037,-72.754,-45.898,-42.480,-13.672,0.000,0
1595390083.041,-33.203,-50.293,-41.992,-12.207,0.000,0
1595390083.045,45.898,-52.246,-42.969,-11.230,0.000,0
1595390083.049,13.672,-53.223,-46.875,-18.066,0.000,0
1595390083.053,-81.055,-61.035,-51.758,-21.973,0.000,0
1595390083.057,-61.035,-59.082,-53.223,-21.484,0.000,0
1595390083.061,32.715,-56.641,-53.711,-20.508,0.000,0
1595390083.065,31.738,-59.570,-56.152,-20.020,0.000,0
1595390083.069,-61.523,-58.594,-50.781,-15.625,0.000,0
1595390083.073,-85.449,-59.570,-49.805,-18.555,0.000,0
1595390083.076,4.395,-55.664,-49.316,-20.996,0.000,0
1595390083.080,50.293,-50.293,-45.410,-15.625,0.000,0
1595390083.084,-29.297,-56.641,-48.828,-19.043,0.000,0
1595390083.088,-103.516,-59.570,-57.617,-28.320,0.000,0
1595390083.092,-41.992,-55.176,-62.012,-27.832,0.000,0
1595390083.096,37.109,-49.316,-55.664,-26.367,0.000,0
1595390083.100,-11.719,-51.758,-55.176,-14.160,0.000,0
1595390083.104,-84.961,-60.547,-60.059,-7.812,0.000,0
1595390083.108,-47.852,-57.617,-56.152,-22.461,0.000,0
1595390083.112,48.340,-52.734,-51.270,-17.578,0.000,2
1595390083.116,29.785,-51.758,-48.828,-12.207,0.000,0
1595390083.119,-79.590,-56.152,-52.734,-21.484,0.000,0
1595390083.123,-81.543,-57.129,-53.711,-25.879,0.000,0
1595390083.127,21.973,-50.293,-51.758,-26.855,0.000,0
1595390083.131,45.898,-52.246,-54.199,-15.625,0.000,0
1595390083.135,-41.504,-57.129,-54.199,-10.254,0.000,0
1595390083.139,-74.219,-57.617,-56.641,-19.043,0.000,0
1595390083.143,17.090,-51.270,-50.781,-13.184,0.000,0
1595390083.147,68.359,-49.805,-46.387,-8.789,0.000,0
1595390083.151,-4.395,-56.152,-48.828,-10.742,0.000,0
1595390083.155,-64.941,-52.734,-46.875,-16.113,0.000,0
1595390083.159,-14.160,-51.270,-41.016,-19.531,0.000,0
1595390083.162,56.152,-51.758,-38.574,-11.230,0.000,0
1595390083.166,9.277,-53.223,-40.527,-2.930,0.000,0
1595390083.170,-71.777,-55.176,-36.133,-2.930,0.000,0
1595390083.174,-44.434,-52.734,-34.180,-11.719,0.000,0
1595390083.178,38.574,-52.246,-40.527,-7.324,0.000,0
1595390083.182,26.367,-55.664,-39.551,-4.883,0.000,0
1595390083.186,-67.383,-52.734,-41.504,-14.648,0.000,0
1595390083.190,-68.848,-50.293,-40.527,-6.836,0.000,0
1595390083.194,30.762,-49.316,-33.203,-1.953,0.000,0
1595390083.198,54.688,-45.410,-30.273,-0.488,0.000,0
1595390083.201,-39.062,-49.316,-31.738,5.859,0.000,0
1595390083.205,-77.148,-54.199,-37.598,6.836,0.000,0
1595390083.209,6.348,-53.711,-34.180,2.930,0.000,0
1595390083.213,53.711,-52.734,-37.109,-2.930,0.000,0
1595390083.217,-16.602,-50.293,-41.504,-4.883,0.000,0
1595390083.221,-84.961,-49.316,-41.016,-9.766,0.000,0
1595390083.225,-33.691,-47.363,-43.945,-19.043,0.000,0
1595390083.229,52.734,-45.898,-39.062,-19.531,0.000,0
1595390083.233,14.160,-46.387,-35.645,-2.441,0.000,0
1595390083.237,-79.590,-51.270,-38.086,4.883,0.000,0
1595390083.241,-59.570,-57.129,-37.109,-4.395,0.000,0
1595390083.244,34.668,-59.082,-38.574,-6.348,0.000,0
1595390083.248,35.156,-58.594,-41.992,-11.719,0.000,0
1595390083.252,-61.523,-59.082,-39.062,-10.742,0.000,0
1595390083.256,-81.055,-62.988,-39.062,-13.672,0.000,0
1595390083.260,7.324,-60.547,-40.527,-27.832,0.000,0
1595390083.264,41.504,-48.828,-38.086,-22.949,0.000,0
1595390083.268,-41.504,-55.176,-43.457,-17.578,0.000,0
1595390083.272,-93.262,-60.059,-43.945,-19.531,0.000,0
1595390083.276,-14.160,-52.734,-39.062,-21.973,0.000,0
1595390083.280,57.617,-52.734,-45.410,-23.926,0.000,0
1595390083.284,-7.324,-52.734,-47.363,-20.508,0.000,0
1595390083.287,-89.355,-56.641,-42.480,-11.230,0.000,0
1595390083.291,-46.875,-55.176,-42.969,-19.043,0.000,0
1595390083.295,41.504,-49.805,-41.504,-12.695,0.000,0
1595390083.299,20.508,-50.293,-40.527,-4.395,0.000,0
1595390083.303,-73.730,-53.711,-43.457,-20.508,0.000,0
1595390083.307,-65.918,-54.199,-46.387,-28.320,0.000,0
1595390083.311,27.832,-52.246,-43.945,-25.879,0.000,0
1595390083.315,31.250,-46.875,-37.109,-17.578,0.000,0
1595390083.319,-57.617,-49.316,-32.715,-14.160,0.000,0
1595390083.323,-82.520,-54.199,-32.715,-21.484,0.000,0
1595390083.326,0.488,-56.152,-34.180,-20.508,0.000,0
1595390083.330,44.922,-60.547,-37.598,-15.625,0.000,0
1595390083.334,-23.438,-65.918,-45.410,-18.555,0.000,0
1595390083.338,-77.148,-63.477,-50.293,-18.555,0.000,0
1595390083.342,-24.902,-63.477,-46.875,-20.020,0.000,0
1595390083.346,43.945,-62.500,-45.410,-22.949,0.000,0
1595390083.350,-7.812,-60.059,-48.340,-27.832,0.000,0
1595390083.354,-91.309,-64.941,-47.852,-26.855,0.000,0
1595390083.358,-44.434,-62.988,-47.852,-10.254,0.000,0
1595390083.362,50.781,-60.547,-42.969,-4.395,0.000,0
1595390083.366,25.879,-54.199,-41.504,-15.625,0.000,0
1595390083.369,-71.289,-40.039,-52.734,-26.367,0.000,0
1595390083.373,-70.801,-34.180,-53.223,-29.785,0.000,0
1595390083.377,28.809,-38.086,-45.410,-21.484,0.000,0
1595390083.381,43.457,-46.387,-47.363,-20.508,0.000,0
1595390083.385,-47.852,-55.664,-50.781,-23.926,0.000,0
1595390083.389,-76.172,-55.664,-50.293,-21.484,0.000,0
1595390083.393,14.648,-52.246,-40.527,-16.602,0.000,0
1595390083.397,60.059,-46.875,-35.156,-15.625,0.000,0
1595390083.401,-19.531,-43.945,-42.969,-20.020,0.000,0
1595390083.405,-83.984,-49.805,-48.828,-16.113,0.000,0
1595390083.409,-23.438,-50.293,-43.457,-20.020,0.000,0
1595390083.412,55.664,-44.434,-41.504,-25.391,0.000,0
1595390083.416,10.742,-46.875,-42.969,-14.160,0.000,0
1595390083.420,-76.660,-48.340,-43.457,-5.371,0.000,0
1595390083.424,-48.828,-46.387,-39.062,-5.859,0.000,0
1595390083.428,38.086,-49.805,-34.180,-15.137,0.000,0
1595390083.432,27.832,-49.805,-31.738,-12.207,0.000,0
1595390083.436,-59.570,-45.410,-27.344,-0.977,0.000,0
1595390083.440,-63.477,-47.852,-28.809,-9.766,0.000,0
1595390083.444,32.227,-52.246,-34.180,-21.484,0.000,0
1595390083.448,54.199,-51.270,-39.551,-17.578,0.000,0
1595390083.451,-46.875,-51.270,-43.457,-13.672,0.000,0
1595390083.455,-91.309,-52.246,-42.969,-14.160,0.000,0
1595390083.459,-11.719,-55.664,-44.922,-23.438,0.000,0
1595390083.463,47.852,-50.781,-42.969,-22.949,0.000,0
1595390083.467,-16.602,-42.969,-36.621,-16.602,0.000,0
1595390083.471,-83.008,-45.410,-33.203,-13.184,0.000,0
1595390083.475,-28.809,-47.363,-33.691,-13.672,0.000,0
1595390083.479,49.316,-48.828,-38.574,-14.648,0.000,0
1595390083.483,9.277,-54.688,-37.598,-9.766,0.000,0
1595390083.487,-84.961,-53.711,-36.621,-9.766,0.000,0
1595390083.491,-63.477,-55.176,-39.062,-17.578,0.000,0
1595390083.494,40.039,-59.082,-38.574,-18.555,0.000,0
1595390083.498,41.504,-54.688,-40.039,-10.742,0.000,0
1595390083.502,-60.547,-51.758,-40.039,-5.371,0.000,0
1595390083.506,-80.078,-51.270,-42.480,-6.348,0.000,0
1595390083.510,13.672,-50.293,-41.016,-9.766,0.000,0
1595390083.514,53.223,-51.270,-33.203,-10.254,0.000,0
1595390083.518,-29.785,-44.922,-35.645,-8.301,0.000,0
1595390083.522,-79.102,-47.852,-44.922,-7.324,0.000,0
1595390083.526,-10.742,-50.781,-43.457,-13.184,0.000,0
1595390083.530,53.223,-47.852,-41.016,-15.625,0.000,0
1595390083.534,-0.977,-53.711,-51.270,-11.230,0.000,0
1595390083.537,-83.008,-51.758,-52.734,-16.602,0.000,0
1595390083.541,-37.598,-45.410,-47.363,-21.484,0.000,0
1595390083.545,56.152,-46.875,-45.410,-15.137,0.000,0
1595390083.549,20.020,-48.828,-42.969,-8.789,0.000,0
1595390083.553,-80.078,-46.875,-39.062,-3.906,0.000,0
1595390083.557,-66.895,-43.945,-40.527,-7.324,0.000,0
1595390083.561,33.203,-42.480,-36.621,-5.859,0.000,0
1595390083.565,41.504,-45.898,-35.156,-3.418,0.000,0
1595390083.569,-49.805,-48.340,-37.109,-6.836,0.000,0
1595390083.573,-76.172,-47.852,-36.133,-10.742,0.000,0
1595390083.576,12.695,-48.828,-33.691,-13.672,0.000,0
1595390083.580,53.711,-52.734,-33.203,-11.719,0.000,0
1595390083.584,-27.344,-56.152,-27.832,-6.348,0.000,0
1595390083.588,-90.332,-56.641,-28.320,-12.207,0.000,0
1595390083.592,-30.273,-56.641,-32.715,-27.832,0.000,0
1595390083.596,51.758,-57.617,-35.156,-27.832,0.000,0
1595390083.600,2.441,-61.035,-34.180,-16.113,0.000,0
1595390083.604,-93.750,-61.035,-31.250,-14.648,0.000,0
1595390083.608,-59.570,-57.129,-33.691,-13.672,0.000,0
1595390083.612,36.621,-55.664,-35.645,-7.812,0.000,0
1595390083.616,25.391,-51.758,-31.738,-10.254,0.000,0
1595390083.619,-68.848,-52.734,-37.109,-12.695,0.000,0
1595390083.623,-69.824,-59.570,-39.551,-10.742,0.000,0
1595390083.627,29.785,-58.105,-35.156,-11.230,0.000,0
1595390083.631,41.504,-59.082,-36.133,-16.602,0.000,0
1595390083.635,-50.781,-62.988,-32.715,-10.742,0.000,0
1595390083.639,-82.031,-58.594,-28.320,-1.465,0.000,0
1595390083.643,4.395,-50.781,-27.344,-1.953,0.000,0
1595390083.647,61.035,-51.270,-31.738,-1.465,0.000,0
1595390083.651,-17.090,-53.711,-33.203,-2.930,0.000,0
1595390083.655,-83.496,-47.852,-27.344,-1.465,0.000,0
1595390083.659,-20.020,-47.363,-23.926,0.000,0.000,0
1595390083.662,61.035,-47.852,-21.484,-0.977,0.000,0
1595390083.666,15.137,-51.270,-20.020,-1.465,0.000,0
1595390083.670,-73.242,-54.199,-25.391,-1.953,0.000,0
1595390083.674,-40.527,-50.781,-32.227,-4.395,0.000,0
1595390083.678,49.805,-49.316,-37.109,-7.324,0.000,0
1595390083.682,40.039,-50.781,-41.992,-5.371,0.000,0
1595390083.686,-50.781,-48.828,-42.969,4.395,0.000,0
1595390083.690,-54.688,-50.781,-39.551,4.883,0.000,0
1595390083.694,34.668,-52.246,-33.691,-2.441,0.000,0
1595390083.698,54.199,-52.246,-31.250,1.465,0.000,0
1595390083.701,-25.391,-55.664,-28.320,15.625,0.000,0
1595390083.705,-63.477,-51.758,-29.785,15.137,0.000,0
1595390083.709,10.254,-51.270,-32.715,0.977,0.000,0
1595390083.713,61.523,-49.316,-34.668,1.465,0.000,0
1595390083.717,-8.301,-44.434,-33.691,3.906,0.000,0
1595390083.721,-76.660,-48.340,-35.645,-0.977,0.000,0
1595390083.725,-25.391,-48.828,-36.621,4.395,0.000,0
1595390083.729,57.617,-51.758,-34.180,7.324,0.000,0
1595390083.733,11.719,-59.570,-34.180,-2.441,0.000,0
1595390083.737,-83.984,-57.617,-34.180,-4.883,0.000,0
1595390083.741,-61.523,-56.152,-33.203,-8.301,0.000,0
1595390083.744,25.879,-58.105,-32.715,-9.766,0.000,0
1595390083.748,19.531,-56.152,-32.715,0.488,0.000,0
1595390083.752,-65.918,-56.641,-29.297,-1.953,0.000,0
1595390083.756,-75.195,-57.129,-31.250,-3.906,0.000,0
1595390083.760,18.066,-50.293,-26.855,-3.418,0.000,0
1595390083.764,55.664,-49.805,-24.902,0.488,0.000,0
1595390083.768,-29.297,-61.035,-27.344,0.000,0.000,0
1595390083.772,-90.820,-64.453,-30.273,-9.277,0.000,0
1595390083.776,-20.508,-60.059,-37.598,-12.695,0.000,0
1595390083.780,44.434,-59.082,-43.457,-14.648,0.000,0
1595390083.784,-17.090,-56.152,-40.039,-18.066,0.000,0
1595390083.787,-86.426,-55.664,-43.945,-15.625,0.000,0
1595390083.791,-36.133,-62.012,-51.758,-20.508,0.000,0
1595390083.795,50.781,-59.082,-45.898,-24.902,0.000,0
1595390083.799,22.461,-53.223,-41.992,-21.973,0.000,0
1595390083.803,-70.801,-55.176,-40.527,-23.438,0.000,0
1595390083.807,-66.895,-59.082,-41.016,-25.879,0.000,0
1595390083.811,22.461,-59.082,-40.039,-30.273,0.000,0
1595390083.815,33.203,-54.688,-32.227,-20.996,0.000,0
1595390083.819,-48.828,-50.781,-28.320,-4.395,0.000,0
1595390083.823,-64.941,-56.152,-28.320,-6.348,0.000,0
1595390083.826,10.742,-61.035,-26.367,-14.648,0.000,0
1595390083.830,57.129,-57.617,-25.879,-6.836,0.000,0
1595390083.834,-11.719,-51.758,-25.879,-7.324,0.000,0
1595390083.838,-81.055,-55.176,-33.203,-14.648,0.000,0
1595390083.842,-20.020,-55.664,-37.109,-8.789,0.000,0
1595390083.846,55.664,-47.363,-34.668,-9.277,0.000,0
1595390083.850,3.418,-43.457,-34.668,-7.324,0.000,0
1595390083.854,-74.219,-47.363,-29.297,-6.348,0.000,0
1595390083.858,-32.227,-51.758,-22.461,-10.254,0.000,0
1595390083.862,52.734,-53.223,-23.926,-5.859,0.000,0
1595390083.866,34.180,-53.711,-20.508,5.371,0.000,0
1595390083.869,-55.176,-53.223,-18.066,5.371,0.000,0
1595390083.873,-59.570,-51.758,-30.762,-10.742,0.000,0
1595390083.877,32.227,-47.363,-38.086,-15.137,0.000,0
1595390083.881,42.969,-42.969,-32.227,-3.418,0.000,0
1595390083.885,-55.176,-41.992,-24.902,-0.488,0.000,0
1595390083.889,-84.961,-47.363,-21.973,-5.859,0.000,0
1595390083.893,-0.488,-53.223,-20.996,-15.625,0.000,0
1595390083.897,40.527,-53.711,-22.461,-8.301,0.000,0
1595390083.901,-39.062,-56.152,-29.297,-2.930,0.000,0
1595390083.905,-98.145,-53.711,-30.273,-11.230,0.000,0
1595390083.909,-30.273,-46.875,-25.879,-18.555,0.000,0
1595390083.912,39.062,-44.434,-25.391,-16.113,0.000,0
1595390083.916,3.418,-42.969,-27.344,-2.441,0.000,0
1595390083.920,-68.848,-42.969,-21.484,0.977,0.000,0
1595390083.924,-52.734,-47.852,-19.043,-8.301,0.000,0
1595390083.928,37.598,-50.781,-31.250,-12.695,0.000,0
1595390083.932,22.461,-50.293,-30.273,-3.418,0.000,0
1595390083.936,-68.848,-51.758,-27.344,0.977,0.000,0
1595390083.940,-73.730,-47.852,-33.203,-10.254,0.000,0
1595390083.944,12.207,-45.898,-28.809,-16.602,0.000,0
1595390083.948,39.551,-48.828,-23.438,-7.812,0.000,0
1595390083.951,-34.668,-47.852,-21.973,-3.906,0.000,0
1595390083.955,-77.148,-52.246,-18.555,-8.789,0.000,0
1595390083.959,-10.742,-57.617,-18.555,-14.648,0.000,0
1595390083.963,50.781,-52.246,-21.973,-11.230,0.000,0
1595390083.967,-2.930,-50.781,-21.484,-7.324,0.000,0
1595390083.971,-71.777,-55.176,-24.902,-5.859,0.000,0
1595390083.975,-26.855,-52.734,-24.902,-7.812,0.000,0
1595390083.979,57.617,-49.316,-20.508,-15.625,0.000,0
1595390083.983,30.762,-52.734,-23.438,-9.766,0.000,0
1595390083.987,-64.941,-54.199,-25.391,2.930,0.000,0
1595390083.991,-50.293,-51.758,-24.414,0.000,0.000,0
1595390083.994,47.363,-48.340,-31.250,-14.160,0.000,0
1595390083.998,36.133,-49.805,-36.133,-10.254,0.000,0
1595390084.002,-64.453,-50.781,-35.645,-11.719,0.000,0
1595390084.006,-66.406,-53.223,-39.551,-20.996,0.000,0
1595390084.010,35.156,-54.688,-35.156,-12.207,0.000,0
1595390084.014,57.129,-49.805,-32.227,-6.836,0.000,0
1595390084.018,-33.691,-48.340,-30.273,2.930,0.000,0
1595390084.022,-90.820,-47.852,-30.273,2.441,0.000,0
1595390084.026,-19.531,-55.176,-32.227,-8.301,0.000,0
1595390084.030,47.363,-61.035,-32.715,-0.977,0.000,0
1595390084.034,-6.836,-55.176,-32.227,-4.395,0.000,0
1595390084.037,-74.707,-52.246,-36.621,-13.672,0.000,0
1595390084.041,-37.109,-54.199,-35.645,-16.602,0.000,0
1595390084.045,39.062,-58.105,-38.086,-22.949,0.000,0
1595390084.049,14.160,-53.223,-36.621,-20.508,0.000,0
1595390084.053,-70.312,-51.758,-32.715,-11.230,0.000,0
1595390084.057,-64.453,-57.617,-35.156,-13.672,0.000,0
1595390084.061,30.273,-56.641,-31.250,-11.719,0.000,0
1595390084.065,48.828,-56.152,-32.715,-3.418,0.000,0
1595390084.069,-38.086,-53.711,-37.598,-4.883,0.000,0
1595390084.073,-77.637,-53.711,-43.457,-16.113,0.000,0
1595390084.076,-1.465,-52.246,-43.945,-13.672,0.000,0
1595390084.080,51.758,-46.387,-38.574,-13.672,0.000,0
1595390084.084,-17.578,-47.363,-37.109,-15.137,0.000,0
1595390084.088,-78.125,-58.594,-39.062,-17.090,0.000,0
1595390084.092,-18.555,-60.059,-41.504,-19.043,0.000,0
1595390084.096,49.805,-49.805,-38.574,-10.742,0.000,0
1595390084.100,0.977,-53.711,-33.691,-3.418,0.000,0
1595390084.104,-74.707,-60.059,-41.016,-7.812,0.000,0
1595390084.108,-35.645,-57.129,-48.828,-6.348,0.000,0
1595390084.112,38.086,-55.176,-41.992,-6.836,0.000,0
1595390084.116,17.578,-47.852,-37.598,-12.695,0.000,0
1595390084.119,-71.777,-51.758,-38.574,-8.789,0.000,0
1595390084.123,-75.684,-61.035,-37.109,-10.742,0.000,0
1595390084.127,27.344,-56.152,-34.668,-4.883,0.000,0
1595390084.131,45.410,-55.664,-33.203,-0.977,0.000,0
1595390084.135,-47.852,-55.176,-34.668,-5.371,0.000,0
1595390084.139,-78.125,-53.223,-40.039,-7.324,0.000,0
1595390084.143,2.441,-47.852,-41.992,-14.160,0.000,0
1595390084.147,49.316,-41.016,-40.527,-11.230,0.000,0
1595390084.151,-35.645,-46.875,-44.922,-7.812,0.000,0
1595390084.155,-112.305,-50.781,-54.199,-22.461,0.000,0
1595390084.159,-52.734,-46.875,-50.781,-37.109,0.000,0
1595390084.162,29.297,-45.898,-44.434,-31.250,0.000,0
1595390084.166,-13.184,-47.852,-43.457,-19.531,0.000,0
1595390084.170,-92.773,-44.922,-38.086,-14.648,0.000,0
1595390084.174,-62.500,-45.898,-41.992,-25.879,0.000,0
1595390084.178,26.367,-47.363,-45.410,-33.691,0.000,0
1595390084.182,20.996,-46.875,-45.898,-29.297,0.000,0
