timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1595392953.430,-134.766,-49.805,-38.086,-27.832,0.000,0
1595392953.433,74.219,-45.410,-26.367,-23.438,0.000,0
1595392953.437,131.348,-40.039,-15.137,-28.320,0.000,0
1595392953.441,-58.594,-42.480,-22.461,-21.973,0.000,0
1595392953.445,-146.484,-44.922,-26.855,-7.812,0.000,0
1595392953.449,29.297,-40.039,-4.883,-14.160,0.000,0
1595392953.453,159.668,-34.668,5.859,-15.625,0.000,0
1595392953.457,15.625,-36.133,-2.441,-6.836,0.000,0
1595392953.461,-146.484,-38.574,-17.578,-12.207,0.000,0
1595392953.465,-36.133,-35.156,-15.137,-21.973,0.000,0
1595392953.469,146.484,-28.320,-5.859,-17.578,0.000,0
1595392953.473,70.801,-31.250,-19.531,-2.930,0.000,0
1595392953.476,-128.906,-38.086,-33.691,-3.906,0.000,0
1595392953.480,-93.750,-38.574,-27.344,-8.301,0.000,0
1595392953.484,118.652,-35.645,-9.766,-7.324,0.000,0
1595392953.488,119.629,-39.551,-13.672,-8.789,0.000,0
1595392953.492,-95.215,-41.504,-33.203,-3.906,0.000,0
1595392953.496,-142.578,-34.668,-27.344,-4.883,0.000,0
1595392953.500,61.035,-31.738,0.488,-13.672,0.000,0
1595392953.504,146.973,-29.297,-10.254,-18.555,0.000,0
1595392953.508,-32.715,-30.762,-19.531,-19.531,0.000,0
1595392953.512,-148.438,-33.691,-22.461,-19.043,0.000,0
1595392953.516,7.812,-35.156,-14.160,-15.137,0.000,0
1595392953.519,154.785,-33.203,-15.625,-5.371,0.000,0
1595392953.523,20.996,-33.203,-21.484,0.000,0.000,0
1595392953.527,-149.414,-33.691,-14.648,-8.789,0.000,0
1595392953.531,-50.781,-28.320,-11.230,-9.766,0.000,0
1595392953.535,138.184,-26.367,-13.672,-0.488,0.000,0
1595392953.539,80.078,-27.344,-15.625,-11.230,0.000,0
1595392953.543,-130.371,-28.809,-14.648,-24.902,0.000,0
1595392953.547,-105.469,-33.203,-16.113,-13.672,0.000,0
1595392953.551,113.281,-33.691,-6.348,-7.324,0.000,0
1595392953.555,117.188,-35.645,-11.230,-14.648,0.000,0
1595392953.558,-92.773,-41.016,-13.672,-17.090,0.000,0
1595392953.562,-140.137,-40.527,-20.020,-18.555,0.000,0
1595392953.566,56.641,-38.574,-14.648,-19.531,0.000,0
1595392953.570,152.344,-34.668,-12.207,-16.113,0.000,0
1595392953.574,-23.926,-29.297,-13.672,-13.184,0.000,0
1595392953.578,-148.926,-33.203,-22.461,-17.090,0.000,0
1595392953.582,0.488,-34.180,-18.066,-14.648,0.000,0
1595392953.586,151.367,-32.715,-8.789,-10.254,0.000,0
1595392953.590,31.738,-33.691,-20.020,-19.531,0.000,0
1595392953.594,-141.602,-35.156,-29.297,-15.625,0.000,0
1595392953.598,-58.594,-45.410,-29.297,-12.207,0.000,0
1595392953.601,139.160,-45.410,-11.230,-12.207,0.000,0
1595392953.605,96.680,-33.691,-3.906,-4.395,0.000,0
1595392953.609,-116.699,-36.133,-21.973,-14.648,0.000,0
1595392953.613,-112.305,-41.504,-29.785,-18.555,0.000,0
1595392953.617,101.074,-38.086,-1.465,-12.695,0.000,0
1595392953.621,129.883,-38.574,1.953,-7.324,0.000,0
1595392953.625,-62.500,-38.574,-15.137,3.418,0.000,0
1595392953.629,-125.488,-37.109,-26.855,6.348,0.000,0
1595392953.633,55.176,-32.227,-9.277,1.953,0.000,0
1595392953.637,174.316,-27.832,-2.930,2.930,0.000,0
1595392953.641,13.672,-25.391,-10.742,8.789,0.000,0
1595392953.644,-128.418,-25.391,-14.160,5.859,0.000,0
1595392953.648,5.859,-25.879,-1.953,0.488,0.000,0
1595392953.652,166.992,-27.344,4.395,-2.441,0.000,0
1595392953.656,62.500,-27.344,-0.488,-2.441,0.000,0
1595392953.660,-118.652,-25.879,-9.766,7.324,0.000,0
1595392953.664,-45.410,-23.438,-7.324,8.789,0.000,0
1595392953.668,150.391,-23.438,2.930,1.465,0.000,0
1595392953.672,111.816,-27.832,-16.602,8.789,0.000,0
1595392953.676,-99.609,-27.344,-20.508,10.254,0.000,0
1595392953.680,-109.863,-24.414,-10.254,-3.906,0.000,0
1595392953.683,99.609,-26.367,1.953,-10.254,0.000,0
1595392953.687,148.926,-30.762,-0.977,-0.488,0.000,0
1595392953.691,-52.246,-34.180,-1.953,3.906,0.000,0
1595392953.695,-143.555,-34.180,-8.789,-8.789,0.000,0
1595392953.699,39.551,-27.344,-3.418,-6.836,0.000,0
1595392953.703,162.598,-23.926,0.977,0.977,0.000,0
1595392953.707,8.789,-26.855,-5.371,9.277,0.000,0
1595392953.711,-136.719,-28.320,-10.254,11.719,0.000,0
1595392953.715,-13.672,-28.320,-7.812,8.301,0.000,0
1595392953.719,159.668,-26.367,-1.953,4.883,0.000,0
1595392953.723,75.684,-26.367,5.371,1.465,0.000,0
1595392953.726,-115.234,-31.250,5.371,12.695,0.000,0
1595392953.730,-67.871,-28.320,-1.953,15.625,0.000,0
1595392953.734,132.324,-25.391,7.812,12.695,0.000,0
1595392953.738,124.023,-25.391,9.766,13.672,0.000,0
1595392953.742,-86.914,-27.344,-5.371,13.672,0.000,0
1595392953.746,-118.164,-26.367,-15.137,7.324,0.000,0
1595392953.750,96.191,-20.020,8.301,4.395,0.000,0
1595392953.754,162.598,-20.508,1.465,7.324,0.000,0
1595392953.758,-28.809,-20.020,-9.766,9.766,0.000,0
1595392953.762,-134.277,-19.531,-21.973,13.672,0.000,0
1595392953.766,25.879,-18.555,-11.719,3.906,0.000,0
1595392953.769,156.738,-14.160,0.977,-5.859,0.000,0
1595392953.773,16.113,-19.043,-15.625,1.953,0.000,0
1595392953.777,-143.555,-17.090,-20.020,10.254,0.000,0
1595392953.781,-31.250,-12.695,-9.277,-0.488,0.000,0
1595392953.785,148.926,-23.926,1.953,-5.859,0.000,0
1595392953.789,71.289,-26.367,-11.230,-0.977,0.000,0
1595392953.793,-121.582,-18.555,-26.367,0.000,0.000,0
1595392953.797,-85.449,-12.207,-28.320,-4.395,0.000,0
1595392953.801,122.559,-8.789,-23.926,-6.348,0.000,0
1595392953.805,121.582,-13.672,-30.273,-1.953,0.000,0
1595392953.808,-84.961,-21.973,-25.391,1.953,0.000,0
1595392953.812,-127.441,-24.414,-17.090,-4.395,0.000,0
1595392953.816,66.406,-28.809,-10.254,-10.742,0.000,0
1595392953.820,146.484,-32.227,-26.855,-7.324,0.000,0
1595392953.824,-32.227,-32.715,-31.738,3.418,0.000,0
1595392953.828,-146.484,-33.203,-21.973,-0.977,0.000,0
1595392953.832,12.207,-29.785,-20.508,-10.254,0.000,0
1595392953.836,161.133,-25.879,-23.438,-4.883,0.000,0
1595392953.840,34.180,-25.879,-21.484,-0.488,0.000,0
1595392953.844,-139.648,-29.297,-20.508,7.324,0.000,0
1595392953.848,-45.410,-29.297,-19.043,7.324,0.000,0
1595392953.851,145.020,-26.855,-11.230,-13.184,0.000,0
1595392953.855,83.984,-23.438,-12.695,-12.207,0.000,0
1595392953.859,-111.816,-22.461,-17.578,0.488,0.000,0
1595392953.863,-88.379,-24.414,-22.461,-3.906,0.000,0
1595392953.867,118.652,-22.949,-10.742,-13.184,0.000,0
1595392953.871,137.207,-20.508,-6.348,-14.160,0.000,0
1595392953.875,-69.336,-22.461,-7.812,-11.230,0.000,0
1595392953.879,-137.695,-27.832,-18.555,-14.648,0.000,0
1595392953.883,53.223,-33.203,-16.602,-14.648,0.000,0
1595392953.887,157.227,-31.738,-2.441,-12.207,0.000,0
1595392953.891,-12.207,-30.273,-3.906,-8.789,0.000,0
1595392953.894,-142.090,-33.691,-24.902,1.953,0.000,0
1595392953.898,-0.488,-31.738,-17.578,-0.488,0.000,0
1595392953.902,160.156,-23.926,7.324,-13.672,0.000,0
1595392953.906,48.340,-27.344,3.418,-12.695,0.000,0
1595392953.910,-136.719,-35.645,-23.438,-14.160,0.000,0
1595392953.914,-61.523,-35.156,-26.855,-22.949,0.000,0
1595392953.918,133.301,-31.250,-5.371,-17.090,0.000,0
1595392953.922,91.797,-28.809,-4.883,-8.301,0.000,0
1595392953.926,-116.699,-30.273,-21.973,-23.926,0.000,0
1595392953.930,-114.746,-35.156,-25.391,-27.832,0.000,0
1595392953.933,93.750,-33.691,-5.371,-21.973,0.000,0
1595392953.937,139.160,-30.762,-12.695,-17.090,0.000,0
1595392953.941,-65.430,-36.621,-31.738,-8.789,0.000,0
1595392953.945,-149.902,-37.598,-38.086,-11.719,0.000,0
1595392953.949,35.645,-33.691,-16.602,-11.719,0.000,0
1595392953.953,153.320,-33.691,-15.625,-6.836,0.000,0
1595392953.957,-2.930,-35.156,-21.484,-8.789,0.000,0
1595392953.961,-148.926,-31.250,-24.902,-18.066,0.000,0
1595392953.965,-17.578,-26.855,-23.926,-23.438,0.000,0
1595392953.969,153.320,-28.320,-16.602,-20.996,0.000,0
1595392953.973,60.547,-26.367,-21.484,-14.648,0.000,0
1595392953.976,-127.441,-33.691,-25.879,-12.695,0.000,0
1595392953.980,-69.824,-36.621,-16.113,-16.602,0.000,0
1595392953.984,133.301,-30.273,-11.230,-12.207,0.000,0
1595392953.988,101.074,-34.668,-30.273,-2.930,0.000,0
1595392953.992,-110.352,-36.133,-20.508,-8.301,0.000,0
1595392953.996,-124.023,-36.621,-9.766,-10.742,0.000,0
1595392954.000,74.707,-37.109,-16.602,-13.184,0.000,0
1595392954.004,135.254,-35.645,-27.344,-20.996,0.000,0
1595392954.008,-51.758,-35.156,-19.531,-11.719,0.000,0
1595392954.012,-141.113,-29.297,-22.461,-9.277,0.000,0
1595392954.016,35.645,-26.855,-13.672,-18.555,0.000,0
1595392954.019,163.574,-24.414,-5.371,-8.789,0.000,0
1595392954.023,18.066,-21.973,-9.277,5.859,0.000,0
1595392954.027,-138.672,-27.344,-22.461,0.000,0.000,0
1595392954.031,-21.973,-24.902,-25.879,-4.883,0.000,0
1595392954.035,150.879,-20.508,-14.160,-6.348,0.000,0
1595392954.039,65.918,-25.879,-16.113,-8.301,0.000,0
1595392954.043,-122.070,-24.902,-20.020,-8.301,0.000,0
1595392954.047,-79.102,-23.438,-27.832,-4.395,0.000,0
1595392954.051,124.023,-27.832,-16.113,-0.488,0.000,0
1595392954.055,125.488,-20.020,-0.977,0.000,0.000,0
1595392954.058,-84.961,-19.043,-12.207,-6.836,0.000,0
1595392954.062,-124.023,-29.297,-18.066,-4.395,0.000,0
1595392954.066,80.566,-28.809,0.977,-4.395,0.000,0
1595392954.070,148.926,-24.414,-4.395,-17.090,0.000,0
1595392954.074,-35.156,-27.832,-17.090,-13.184,0.000,0
1595392954.078,-140.625,-28.320,-24.902,-7.812,0.000,0
1595392954.082,17.090,-26.855,-14.648,-12.695,0.000,0
1595392954.086,158.203,-29.785,-7.812,-12.207,0.000,0
1595392954.090,28.320,-35.156,-10.742,-3.906,0.000,0
1595392954.094,-136.719,-32.227,-11.719,-2.441,0.000,0
1595392954.098,-31.738,-29.297,-4.883,-7.812,0.000,0
1595392954.101,155.762,-27.832,6.836,-5.371,0.000,0
1595392954.105,87.891,-26.367,-4.395,-0.488,0.000,0
1595392954.109,-116.699,-33.691,-18.066,-4.395,0.000,0
1595392954.113,-92.285,-29.297,-2.930,-8.789,0.000,0
1595392954.117,118.164,-23.926,15.137,-7.324,0.000,0
1595392954.121,135.742,-24.902,15.625,0.488,0.000,0
1595392954.125,-72.266,-28.320,2.930,-0.488,0.000,0
1595392954.129,-131.348,-33.691,-13.672,-21.484,0.000,0
1595392954.133,65.430,-28.809,5.859,-20.020,0.000,0
1595392954.137,149.414,-31.250,1.953,-8.789,0.000,0
1595392954.141,-31.738,-36.621,-5.859,-7.812,0.000,0
1595392954.144,-151.855,-36.621,-0.488,-16.113,0.000,0
1595392954.148,-0.488,-32.715,-1.465,-20.996,0.000,0
1595392954.152,154.785,-24.414,3.906,-14.648,0.000,0
1595392954.156,36.621,-26.855,4.395,-11.719,0.000,0
1595392954.160,-146.973,-31.250,-4.395,-10.742,0.000,0
1595392954.164,-67.871,-31.738,-9.766,-16.113,0.000,0
1595392954.168,129.395,-25.391,-2.441,-21.973,0.000,0
1595392954.172,82.031,-21.973,-1.465,-11.230,0.000,0
1595392954.176,-123.047,-33.203,-19.043,-7.812,0.000,0
1595392954.180,-108.887,-33.203,-20.020,-12.207,0.000,0
1595392954.183,100.586,-27.344,5.859,-13.672,0.000,0
1595392954.187,134.766,-28.809,12.207,-11.230,0.000,0
1595392954.191,-65.918,-29.785,-3.418,-6.348,0.000,0
1595392954.195,-140.137,-25.391,-20.508,2.441,0.000,0
1595392954.199,46.387,-21.973,-1.953,-3.906,0.000,0
1595392954.203,150.879,-22.461,2.441,-12.695,0.000,0
1595392954.207,-13.184,-24.902,-7.324,-13.672,0.000,0
1595392954.211,-149.902,-25.879,-19.531,-5.859,0.000,0
1595392954.215,-4.395,-20.996,-8.789,-7.324,0.000,0
1595392954.219,143.555,-19.043,9.277,-18.066,0.000,0
1595392954.223,29.785,-21.973,0.000,-6.836,0.000,0
1595392954.226,-134.766,-25.879,-19.531,0.488,0.000,0
1595392954.230,-67.383,-22.949,-11.719,-4.395,0.000,0
1595392954.234,134.766,-15.625,17.090,-17.090,0.000,0
1595392954.238,102.051,-16.602,-1.953,-16.113,0.000,0
1595392954.242,-111.816,-20.508,-13.672,-11.230,0.000,0
1595392954.246,-122.070,-24.902,-9.277,-19.043,0.000,0
1595392954.250,88.379,-23.438,4.395,-20.996,0.000,0
1595392954.254,139.160,-21.973,-3.906,-11.719,0.000,0
1595392954.258,-61.035,-24.902,-14.160,-7.812,0.000,0
1595392954.262,-144.531,-25.879,-18.066,-7.812,0.000,0
1595392954.266,35.156,-26.367,-7.812,-12.207,0.000,0
1595392954.269,149.902,-23.926,-9.277,-13.184,0.000,0
1595392954.273,2.441,-20.996,-17.090,-0.977,0.000,0
1595392954.277,-143.555,-20.996,-15.137,1.953,0.000,0
1595392954.281,-22.461,-24.414,-6.348,-16.602,0.000,0
1595392954.285,152.344,-27.832,-8.301,-18.066,0.000,0
1595392954.289,62.988,-26.855,-15.137,-5.859,0.000,0
1595392954.293,-128.418,-27.832,-15.137,-10.742,0.000,0
1595392954.297,-70.312,-22.949,-13.184,-5.371,0.000,0
1595392954.301,139.648,-15.137,-1.465,3.418,0.000,0
1595392954.305,125.488,-16.113,-0.488,1.953,0.000,0
1595392954.308,-84.473,-18.066,-3.906,-2.441,0.000,0
1595392954.312,-103.027,-17.090,-11.230,0.000,0.000,0
1595392954.316,93.750,-14.160,-1.465,4.883,0.000,0
1595392954.320,150.879,-11.719,-3.906,3.906,0.000,0
1595392954.324,-32.715,-16.113,-7.812,0.977,0.000,0
1595392954.328,-137.207,-19.531,-14.160,-0.977,0.000,0
1595392954.332,27.832,-17.578,-14.648,0.000,0.000,0
1595392954.336,158.203,-16.602,-4.883,-7.812,0.000,0
1595392954.340,21.973,-17.090,-1.465,-4.395,0.000,0
1595392954.344,-133.301,-21.484,-20.508,-2.930,0.000,0
1595392954.348,-22.461,-21.484,-22.949,-11.719,0.000,0
1595392954.351,156.738,-15.137,0.488,-8.789,0.000,0
1595392954.355,81.543,-18.066,4.395,-6.836,0.000,0
1595392954.359,-114.746,-21.973,-10.254,-2.441,0.000,0
1595392954.363,-77.148,-21.484,-19.531,0.488,0.000,0
1595392954.367,127.930,-21.484,-9.766,-7.812,0.000,0
1595392954.371,127.441,-23.926,-9.277,-10.254,0.000,0
1595392954.375,-79.590,-27.832,-20.996,0.977,0.000,0
1595392954.379,-113.281,-25.391,-26.367,20.996,0.000,0
1595392954.383,94.727,-19.043,2.930,23.438,0.000,0
1595392954.387,164.551,-16.602,5.859,-5.371,0.000,0
1595392954.391,-29.297,-18.066,-12.695,-14.648,0.000,0
1595392954.394,-147.461,-22.949,-24.414,-4.883,0.000,0
1595392954.398,2.930,-22.461,-15.625,-18.066,0.000,0
1595392954.402,141.113,-22.949,-12.207,-22.461,0.000,0
1595392954.406,17.090,-29.785,-19.043,-15.625,0.000,0
1595392954.410,-150.879,-32.715,-37.109,-15.137,0.000,0
1595392954.414,-56.152,-32.715,-34.180,-15.625,0.000,0
1595392954.418,139.648,-31.738,-14.648,-13.184,0.000,0
1595392954.422,82.031,-30.273,-21.484,-5.859,0.000,0
1595392954.426,-124.023,-33.691,-27.832,0.977,0.000,0
1595392954.430,-102.539,-33.203,-27.832,-8.301,0.000,0
1595392954.433,104.980,-30.762,-20.508,-18.066,0.000,0
1595392954.437,122.559,-29.297,-29.785,-6.348,0.000,0
1595392954.441,-81.055,-28.320,-28.809,-1.953,0.000,0
1595392954.445,-137.695,-31.738,-28.809,-8.789,0.000,0
1595392954.449,57.129,-30.762,-22.461,-7.812,0.000,0
1595392954.453,154.785,-29.297,-20.020,-2.441,0.000,0
1595392954.457,-18.066,-28.320,-29.785,-2.441,0.000,0
1595392954.461,-144.531,-23.438,-37.598,-3.418,0.000,0
1595392954.465,-4.883,-24.902,-37.598,-12.207,0.000,0
1595392954.469,149.414,-24.902,-25.879,-15.137,0.000,0
1595392954.473,48.340,-22.949,-23.438,-0.977,0.000,0
1595392954.476,-134.766,-28.809,-33.691,3.906,0.000,0
1595392954.480,-64.941,-33.203,-36.621,0.000,0.000,0
1595392954.484,128.906,-33.203,-28.809,-5.859,0.000,0
1595392954.488,91.309,-28.320,-16.602,-2.930,0.000,0
1595392954.492,-108.887,-35.645,-35.156,-0.977,0.000,0
1595392954.496,-103.516,-36.133,-42.969,-5.859,0.000,0
1595392954.500,106.445,-26.367,-21.973,-6.836,0.000,0
1595392954.504,140.625,-23.438,-26.367,-5.859,0.000,0
1595392954.508,-56.641,-24.414,-31.738,-2.441,0.000,0
1595392954.512,-131.348,-29.785,-45.410,1.953,0.000,0
1595392954.516,43.945,-29.785,-30.273,-4.883,0.000,0
1595392954.519,152.832,-27.344,-12.207,-13.184,0.000,0
1595392954.523,-1.953,-31.738,-29.297,-2.930,0.000,0
1595392954.527,-147.461,-32.227,-43.945,-3.906,0.000,0
1595392954.531,-22.461,-28.320,-32.715,-10.742,0.000,0
1595392954.535,155.273,-23.438,-15.137,1.465,0.000,0
1595392954.539,65.430,-23.438,-22.949,-3.418,0.000,0
1595392954.543,-132.812,-29.785,-37.109,-12.695,0.000,0
1595392954.547,-62.500,-31.738,-28.320,-8.301,0.000,0
1595392954.551,142.578,-32.227,-13.672,-8.789,0.000,0
1595392954.555,104.980,-33.203,-22.949,-4.395,0.000,0
1595392954.558,-102.539,-29.297,-26.855,-1.465,0.000,0
1595392954.562,-120.117,-25.879,-20.996,-16.113,0.000,0
1595392954.566,80.566,-29.297,-14.160,-20.508,0.000,0
1595392954.570,135.254,-27.344,-12.207,-12.695,0.000,0
1595392954.574,-61.035,-26.367,-9.766,-6.836,0.000,0
1595392954.578,-150.879,-26.855,-11.230,-6.836,0.000,0
1595392954.582,26.855,-27.832,-3.906,-10.254,0.000,0
1595392954.586,155.762,-31.250,-4.883,-4.883,0.000,0
1595392954.590,15.137,-28.320,-6.836,3.418,0.000,0
1595392954.594,-134.766,-21.484,-13.672,6.348,0.000,0
1595392954.598,-19.531,-20.020,-18.555,3.418,0.000,0
1595392954.601,153.809,-24.414,-20.020,13.184,0.000,0
1595392954.605,66.895,-29.785,-25.879,9.277,0.000,0
1595392954.609,-124.512,-31.250,-21.484,1.953,0.000,0
1595392954.613,-73.242,-32.227,-19.531,5.371,0.000,0
1595392954.617,125.977,-32.715,-14.648,0.977,0.000,0
1595392954.621,112.793,-27.344,-17.090,0.977,0.000,0
1595392954.625,-87.402,-25.879,-26.367,8.301,0.000,0
1595392954.629,-115.234,-27.344,-36.133,11.719,0.000,0
1595392954.633,83.008,-22.949,-19.043,0.000,0.000,0
1595392954.637,155.762,-18.555,-11.230,-1.465,0.000,0
1595392954.641,-24.902,-14.160,-15.137,11.719,0.000,0
1595392954.644,-126.465,-20.508,-24.414,18.555,0.000,0
1595392954.648,31.250,-26.855,-16.602,13.184,0.000,0
1595392954.652,163.086,-20.996,7.812,12.207,0.000,0
1595392954.656,27.344,-20.508,4.883,10.254,0.000,0
1595392954.660,-137.695,-22.461,-15.625,6.348,0.000,2
1595392954.664,-30.762,-25.879,-12.695,12.207,0.000,0
1595392954.668,159.668,-23.926,2.930,11.230,0.000,0
1595392954.672,96.680,-18.555,1.465,20.508,0.000,0
1595392954.676,-109.375,-23.438,-17.578,16.602,0.000,0
1595392954.680,-85.938,-24.414,-23.438,-3.418,0.000,0
1595392954.683,119.141,-22.461,-3.906,-7.812,0.000,0
1595392954.687,126.465,-24.414,-4.883,-2.441,0.000,0
1595392954.691,-81.055,-28.809,-9.277,3.418,0.000,0
1595392954.695,-134.766,-35.156,-8.301,0.488,0.000,0
1595392954.699,62.012,-33.203,7.324,-1.465,0.000,0
1595392954.703,145.020,-32.715,3.418,-1.953,0.000,0
1595392954.707,-33.691,-42.480,-19.043,-0.977,0.000,0
1595392954.711,-153.320,-41.992,-20.996,0.977,0.000,0
1595392954.715,-3.906,-40.527,5.859,-4.883,0.000,0
1595392954.719,140.625,-38.574,1.465,-13.184,0.000,0
1595392954.723,15.625,-34.668,-16.602,-13.672,0.000,0
1595392954.726,-155.762,-32.715,-20.020,-3.906,0.000,0
1595392954.730,-61.523,-32.227,-6.836,1.953,0.000,0
1595392954.734,139.160,-30.273,-3.418,0.488,0.000,0
1595392954.738,91.309,-28.320,-15.625,2.930,0.000,0
1595392954.742,-110.352,-27.832,-12.207,4.883,0.000,0
1595392954.746,-92.285,-23.438,-7.324,5.859,0.000,0
1595392954.750,117.676,-18.066,0.977,6.836,0.000,0
1595392954.754,146.973,-18.555,1.465,5.859,0.000,0
1595392954.758,-62.012,-23.438,7.324,-2.930,0.000,0
1595392954.762,-133.301,-23.438,4.883,-5.859,0.000,0
1595392954.766,55.664,-23.926,-0.977,-0.977,0.000,0
1595392954.769,159.668,-26.367,-0.977,5.371,0.000,0
1595392954.773,-1.465,-21.484,13.184,-0.488,0.000,0
1595392954.777,-130.859,-22.461,-4.395,-7.324,0.000,0
1595392954.781,9.766,-22.461,-6.836,-4.883,0.000,0
1595392954.785,164.551,-20.996,2.441,-6.836,0.000,0
1595392954.789,53.711,-19.531,2.441,-5.859,0.000,0
1595392954.793,-130.371,-17.090,-6.836,-3.906,0.000,0
1595392954.797,-59.570,-20.508,-20.996,3.418,0.000,0
1595392954.801,137.695,-19.531,-4.883,-1.953,0.000,0
1595392954.805,98.633,-20.020,0.488,-18.555,0.000,0
1595392954.808,-114.746,-28.320,-18.066,-12.695,0.000,0
1595392954.812,-123.047,-32.227,-25.391,-5.859,0.000,0
1595392954.816,85.938,-30.273,-5.859,-12.695,0.000,0
1595392954.820,134.766,-29.297,-5.859,-14.160,0.000,0
1595392954.824,-59.082,-24.902,-17.090,-4.883,0.000,0
1595392954.828,-143.066,-25.879,-29.297,-3.906,0.000,0
1595392954.832,34.668,-24.902,-23.438,-13.672,0.000,0
1595392954.836,150.391,-25.879,-20.508,-9.766,0.000,0
1595392954.840,-5.859,-31.738,-27.344,0.488,0.000,0
1595392954.844,-151.367,-30.273,-30.762,-12.207,0.000,0
1595392954.848,-21.484,-28.809,-22.949,-17.090,0.000,0
1595392954.851,153.809,-27.832,-13.672,-4.883,0.000,0
1595392954.855,59.082,-29.297,-19.043,-1.465,0.000,0
1595392954.859,-134.766,-28.320,-27.832,-9.766,0.000,0
1595392954.863,-77.637,-28.320,-22.461,-16.113,0.000,0
1595392954.867,125.977,-30.762,-12.207,-15.625,0.000,0
1595392954.871,104.492,-29.297,-23.438,-0.977,0.000,0
1595392954.875,-105.469,-32.715,-26.367,0.488,0.000,0
1595392954.879,-123.047,-33.203,-20.508,-6.348,0.000,0
1595392954.883,82.031,-30.762,-10.254,-8.301,0.000,0
1595392954.887,147.949,-32.227,-20.020,-15.137,0.000,0
1595392954.891,-43.945,-31.250,-29.297,-9.277,0.000,0
1595392954.894,-147.461,-30.273,-25.879,-8.301,0.000,0
1595392954.898,25.391,-29.297,-16.113,-11.719,0.000,0
1595392954.902,164.062,-25.879,-13.672,-17.578,0.000,0
1595392954.906,33.203,-21.973,-14.648,-7.812,0.000,0
1595392954.910,-126.465,-25.391,-16.113,-0.488,0.000,0
1595392954.914,-37.109,-33.203,-20.020,-13.672,0.000,0
1595392954.918,129.395,-38.574,-18.066,-21.484,0.000,0
1595392954.922,50.293,-41.504,-14.160,-22.949,0.000,0
1595392954.926,-147.949,-45.898,-22.949,-17.578,0.000,0
1595392954.930,-103.516,-50.293,-27.832,-11.719,0.000,0
1595392954.933,102.051,-54.199,-10.742,-21.484,0.000,0
1595392954.937,92.285,-52.246,2.930,-24.414,0.000,0
1595392954.941,-114.258,-54.688,-2.930,-11.719,0.000,0
1595392954.945,-146.973,-56.641,-18.066,-15.137,0.000,0
1595392954.949,54.688,-46.387,-2.930,-13.672,0.000,0
1595392954.953,133.789,-43.945,0.488,-5.859,0.000,0
1595392954.957,-53.711,-48.828,-12.207,-12.695,0.000,0
1595392954.961,-166.504,-47.852,-22.461,-15.625,0.000,0
1595392954.965,0.000,-45.410,-10.254,-9.766,0.000,0
1595392954.969,148.926,-40.527,-0.488,-7.812,0.000,0
1595392954.973,26.855,-35.645,-9.277,-1.953,0.000,0
1595392954.976,-143.555,-36.133,-16.113,-0.977,0.000,0
1595392954.980,-50.781,-37.598,-10.742,-4.395,0.000,0
1595392954.984,135.742,-37.109,-3.906,-2.930,0.000,0
1595392954.988,73.242,-38.086,-12.207,-9.277,0.000,0
1595392954.992,-129.883,-41.992,-34.668,-11.719,0.000,0
1595392954.996,-108.398,-43.945,-33.203,-21.973,0.000,0
1595392955.000,102.051,-43.457,-7.812,-24.902,0.000,0
1595392955.004,113.770,-41.016,-15.137,-15.625,0.000,0
1595392955.008,-86.426,-40.527,-26.855,-11.230,0.000,0
1595392955.012,-129.883,-40.527,-20.508,-9.277,0.000,0
1595392955.016,64.941,-39.062,-1.953,-10.254,0.000,0
1595392955.019,161.133,-38.574,-10.254,-5.371,0.000,0
1595392955.023,-7.324,-40.527,-20.996,8.301,0.000,0
1595392955.027,-131.836,-39.551,-18.066,-1.953,0.000,0
1595392955.031,9.766,-31.250,-4.883,-8.301,0.000,0
1595392955.035,161.621,-29.785,-9.277,7.812,0.000,0
1595392955.039,48.340,-29.785,-13.184,14.648,0.000,0
1595392955.043,-126.953,-30.273,-14.648,7.812,0.000,0
1595392955.047,-43.457,-32.715,-17.090,3.418,0.000,0
1595392955.051,148.926,-36.621,-20.996,4.883,0.000,0
1595392955.055,99.609,-37.598,-30.762,1.465,0.000,0
1595392955.058,-105.957,-30.762,-25.391,0.488,0.000,0
1595392955.062,-94.727,-30.273,-27.344,1.953,0.000,0
1595392955.066,112.793,-32.227,-17.578,1.953,0.000,0
1595392955.070,137.207,-28.809,-11.719,2.930,0.000,0
1595392955.074,-62.988,-26.367,-9.277,6.348,0.000,0
1595392955.078,-126.953,-32.227,-13.184,4.883,0.000,0
1595392955.082,53.711,-39.062,-20.020,-1.465,0.000,0
1595392955.086,150.879,-38.086,-20.508,-11.230,0.000,0
1595392955.090,-11.719,-37.598,-19.043,-14.160,0.000,0
1595392955.094,-147.949,-40.527,-41.992,-18.555,0.000,0
1595392955.098,-12.695,-38.574,-38.086,-19.043,0.000,0
1595392955.101,153.809,-34.668,-17.090,-20.508,0.000,0
1595392955.105,49.805,-33.203,-16.113,-27.832,0.000,0
1595392955.109,-142.090,-36.621,-37.598,-24.414,0.000,0
1595392955.113,-70.312,-38.574,-48.340,-23.926,0.000,0
1595392955.117,119.141,-32.715,-25.879,-22.949,0.000,0
1595392955.121,82.031,-29.785,-20.020,-22.949,0.000,0
1595392955.125,-106.445,-28.320,-36.133,-10.742,0.000,0
